Time,HsgSn,SPK_SN,Board_SN,mode,4_HalfAtlasResult,2_FullAtlasResult,1_FullAtlasResult,4_FullAtlasResult,S2S3InstallPTid,S2S3AssyStation,S2S3AssyPlatformId,Lock_PlatformId,LockScrewStation,LockScrewPlatformId,MaxPressSPKData,MaxPressCHGData,BracketMaxPress,SPK Screw 4_Half FinalTorque,SPK Screw 4_Half FinalAngle,SPK Screw 4 PrevailingTorqueMax,SPK Screw 4 PrevailingTorqueMaxAngle,SPK Screw 4_Half RealAngle,SPK Screw 4_Half TorqueAt630,SPK Screw 4_Half Prev torque retest logic,KC Screw 2_Full FinalTorque,KC Screw 2_Full FinalAngle,KC Screw 2_Full PrevailingTorqueMax,KC Screw 2_Full PrevailingTorqueMaxAngle,KC Screw 2_Full RealAngle,KC Screw 2_Full TorqueAt630,KC Screw 2_Full Prev torque retest logic,KC Screw 1_Full FinalTorque,KC Screw 1_Full FinalAngle,KC Screw 1_Full PrevailingTorqueMax,KC Screw 1_Full PrevailingTorqueMaxAngle,KC Screw 1_Full RealAngle,KC Screw 1_Full TorqueAt630,KC Screw 1_Full Prev torque retest logic,SPK Screw 4_Full FinalTorque,SPK Screw 4_Full FinalAngle,SPK Screw 4_FULL TotalAngle,SPK Screw 4_FULL Prev torque retest logic,SPK_Pick_X,SPK_Pick_Y,SPK_Pick_R,SPK_Down_X,SPK_Down_Y,SPK_Down_R,SPK_Length,SPK_Width,HSG_Up_X,HSG_Up_Y,HSG_Up_R,HSGPoc_Length,HSGPoc_Width,CHG_Pick_X,CHG_Pick_Y,CHG_Pick_R,CHG_Up_X,CHG_Up_Y,CHG_Up_R,Assy_CHGPoc_Diameter,CHG_Down_X,CHG_Down_Y,CHG_Down_R,Rotate_CHGPoc_Diameter,PickSpkPress,PickChgPress,Cap_Diameter,Bracket_X,Bracket_Y,Bracket_R,CHG_Angle,Bracket_Angle,Recheck_Bracket_Angle,1_Screw 0D nylock area,1_Screw 90D nylock area,2_Screw 0D nylock area,2_Screw 90D nylock area,4_Screw 0D nylock area,4_Screw 90D nylock area,spk_Screw_Ipn,crowling_Screw_Ipn,configName,LastResult,ImagePath,SPKCirclePointLimitUp,SPKCirclePointLimitDown,SPKPosX1,SPKPosX2,SPKPosY1,SPKPosY2,SPKAngle1,SPKAngle2,CHGPosX1,CHGPosX2,CHGPosY1,CHGPosY2,CHGAngle1,CHGAngle2,SPKCirclePointDis1,SPKCirclePointDis2,SPK_CHG_Angle1,SPK_CHG_Angle2,Have_Ornot_O-ring1,Have_Ornot_O-ring2,SPKCirToLineUp1,SPKCirToLineUp2,SPKCirToLineDown1,SPKCirToLineDown2,Up_Dn_Line_Angle1,Up_Dn_Line_Angle2,Span_CHGAngle1,Span_CHGAngle2,Span_CHG_Diameter1,Span_CHG_Diameter2,Span_CHG_Pos1,Span_CHG_Pos2,Span_CHG_Del_X1,Span_CHG_Del_X2,Span_CHG_Del_Y1,Span_CHG_Del_Y2,Cap_Variance,SPK_DnCCD_SPKPosX1,SPK_DnCCD_SPKPosX2,SPK_DnCCD_SPKPosY1,SPK_DnCCD_SPKPosY2,SPK_DnCCD_SPKAngle1,SPK_DnCCD_SPKAngle2,SPK_DnCCD_SPKCirPoint1,SPK_DnCCD_SPKCirPoint2,SPK_DnCCD_LeftCirR1,SPK_DnCCD_LeftCirR2,SPK_DnCCD_RightCirR1,SPK_DnCCD_RightCirR2,SPK_DnCCD_SPKLength1,SPK_DnCCD_SPKLength2,SPK_DnCCD_SPKWidth1,SPK_DnCCD_SPKWidth2,AssSPK_HSGPoc_X1,AssSPK_HSGPoc_X2,AssSPK_HSGPoc_Y1,AssSPK_HSGPoc_Y2,AssSPK_HSGPoc_Angle1,AssSPK_HSGPoc_Angle2,AssSPK_HSGPoc_CirDis1,AssSPK_HSGPoc_CirDis2,AssSPK_HSGPoc_LeftCirR1,AssSPK_HSGPoc_LeftCirR2,AssSPK_HSGPoc_RightCirR1,AssSPK_HSGPoc_RightCirR2,AssSPK_HSGPoc_Length1,AssSPK_HSGPoc_Length2,AssSPK_HSGPoc_Width1,AssSPK_HSGPoc_Width2,AssCHG_HSGPoint_Up1,AssCHG_HSGPoint_Up2,AssCHG_HSGPoint_Down1,AssCHG_HSGPoint_Down2,AssCHG_HSG_Angle1,AssCHG_HSG_Angle2,AssCHG_CHGPos_X1,AssCHG_CHGPos_X2,AssCHG_CHGPos_Y1,AssCHG_CHGPos_Y2,AssCHG_CHGAngle1,AssCHG_CHGAngle2,AssCHG_CHGPoc_Diameter1,AssCHG_CHGPoc_Diameter2,Pick_Up_X_Max,Pick_Up_X_Min,Pick_Up_Y_Max,Pick_Up_Y_Min,Pick_Up_Angle_Max,Pick_Up_Angle_Min,Install_Down_X_Max,Install_Down_X_Min,Install_Down_Y_Max,Install_Down_Y_Min,Install_Down_Angle_Max,Install_Down_Angle_Min,Install_Up_X_Max,Install_Up_X_Min,Install_Up_Y_Max,Install_Up_Y_Min,Install_Up_Angle_Max,Install_Up_Angle_Min,Circle1Radius_Max,Circle1Radius_Min,Circle2Radius_Max,Circle2Radius_Min,CircleDis_Max,CircleDis_Min,CircleDis12_Max,CircleDis12_Min,CircleDis23_Max,CircleDis23_Min,CircleDis34_Max,CircleDis34_Min,CircleDis41_Max,CircleDis41_Min,CircleAngle12_Max,CircleAngle12_Min,CircleAngle23_Max,CircleAngle23_Min,CircleAngle34_Max,CircleAngle34_Min,CircleAngle41_Max,CircleAngle41_Min,CircleRadius1_Max,CircleRadius1_Min,CircleRadius2_Max,CircleRadius2_Min,CircleRadius3_Max,CircleRadius3_Min,CircleRadius4_Max,CircleRadius4_Min,4_Screw_AngleMax,2_Screw_AngleMax,1_Screw_AngleM
2025-07-04 09:30:49 507,F9WHH704UCL0000X7Q,DTVHGM131RP0000HE6+752491AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-17,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.57,7.92,12.75,0.17195,1068.66,0.08785,611.82,1341.36,0.08155,0.0,0.34335,771.12,0.07385,277.56,1044.36,0.0533,0.0,0.34325,833.22,0.07605,356.94,1105.92,0.0499,0.0,0.34335,35.1,1103.76,0.0,10510.779,-169892.66,-6.816,9460.825,-181636.65,1.567,19164.182,4243.86,10270.396,-171785.42,-0.02,17969.187,4440.52,3348.972,1117.033,83.773,6326.157,-232.711,0,3739.211,2699.183,-6714.705,0,3269.108,8.617416,4.45322,2255.034,218551.59,-231296.3,0.434,,,,1.5,1.507,1.542,1.543,0.33,0.33,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:31:53 362,F9WHH704UCS0000X7Q,DTVHGM130WS0000HE6+790443AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-11,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.49,7.82,10.41,0.17215,757.08,0.09335,309.96,1030.86,0.0877,0.0,0.3438,969.84,0.0999,628.56,1243.08,0.0999,0.0,0.3434,839.16,0.13165,628.56,1111.86,0.13165,0.0,0.3446,55.08,812.16,0.0,10502.267,-169972.8,-6.706,9469.321,-181647.98,1.168,19155.623,4263.839,10265.583,-171789.24,0.001,17979.357,4533.589,3427.242,1096.03,83.639,6335.123,-216.792,0,3734.762,2672.373,-6672.675,0,3256.564,8.439654,4.303356,2320.751,218553.52,-231290.6,0.487,,,,1.502,1.49,1.487,1.488,0.341,0.344,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:32:58 869,F9WHH704UDU0000X7Q,DTVHGM132NN0000HE6+779443AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.56,7.96,12.57,0.172,955.8,0.06635,615.6,1228.5,0.06235,0.0,0.3438,830.52,0.10355,365.58,1103.76,0.0746,0.0,0.3436,715.5,0.06625,571.86,988.74,0.0651,0.0,0.34325,44.28,1000.08,0.0,10480.097,-169918.13,-7.082,9503.664,-181655.19,1.381,19163.32,4279.185,10247.152,-171848.9,-0.085,17948.615,4445.359,3388.992,1117.875,83.503,6339.256,-239.336,0,3737.238,2684.659,-6691.571,0,3268.214,7.829557,3.845435,1879.255,218547.39,-231302.5,0.348,,,,1.525,1.525,1.545,1.539,0.343,0.344,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:34:03 153,F9WHH704UDX0000X7Q,DTVHGM133GR0000HE6+708241AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.65,7.91,12.6,0.172,851.04,0.05655,411.48,1124.28,0.03565,0.0,0.3433,919.08,0.08755,521.1,1192.32,0.0599,0.0,0.34375,799.2,0.075,388.26,1072.44,0.05735,0.0,0.34335,34.02,885.06,0.0,10395.218,-170102.44,-7.375,9467.076,-181703.44,1.25,19181.443,4241.701,10235.192,-171819.25,-0.075,17933.673,4443.28,3392.566,1088.351,82.806,6337.229,-229.352,0,3735.63,2709.223,-6624.396,0,3268.806,7.265547,3.72613,2087.636,218553.59,-231336.7,0.559,,,,1.515,1.513,1.483,1.482,0.337,0.336,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:35:29 193,F9WHH704UCK0000X7Q,DTVHGM132N40000HE6+711843AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.67,7.09,12.4,0.17185,799.2,0.1069,454.68,1071.9,0.09145,0.0,0.34435,828.36,0.1586,603.72,1101.06,0.1508,0.0,0.3436,846.18,0.15925,629.64,1118.88,0.15925,0.0,0.34325,80.46,879.66,0.0,10457.601,-170018.59,-7.214,9449.831,-181653.2,1.452,19177.422,4276.052,10208.479,-171851.36,-0.149,17970.187,4455.22,3331.803,1171.924,83.921,6379.287,-232.928,0,3719.117,2664.669,-6591.753,0,3268.304,11.916613,4.477855,2226.373,218563.64,-231347.2,0.538,,,,1.537,1.552,1.531,1.541,0.332,0.332,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:47:44 618,F9WHH704UDC0000X7Q,DTVHGM130HB0000HE6+734743AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-37,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.69,7.82,12.74,0.1718,774.36,0.11805,623.7,1047.06,0.11555,0.0,0.34365,818.1,0.07435,625.32,1091.34,0.0722,0.0,0.3436,860.22,0.09385,585.36,1133.46,0.0824,0.0,0.34325,70.74,845.1,0.0,10374.989,-170134.49,-7.414,9491.921,-181667.62,1.224,19161.507,4255.114,10249.478,-171852.15,-0.081,17957.0,4536.54,3359.044,1135.851,82.869,6303.254,-239.287,0,3706.773,2691.167,-6670.396,0,3297.538,8.237752,4.303356,2169.002,218573.8,-231294.9,0.372,,,,1.52,1.519,1.529,1.524,0.325,0.324,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:48:50 284,F9WHH704KTP0000X7Q,DTVHGM1329S0000HE6+702941AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.4,7.94,11.04,0.17185,979.56,0.083,293.22,1252.26,0.0715,0.0,0.34405,759.24,0.10105,491.94,1032.48,0.0785,0.0,0.3433,723.6,0.1352,629.64,996.84,0.1352,0.0,0.3433,54.0,1033.56,0.0,10590.295,-170200.51,-7.091,9458.099,-181654.46,1.437,19182.492,4255.37,10208.791,-171824.62,-0.076,17962.874,4439.022,3346.812,1162.21,83.1,6358.623,-185.714,0,3736.805,2689.925,-6661.272,0,3270.178,8.077546,3.996696,2095.563,218571.28,-231371.8,0.587,,,,1.527,1.524,1.458,1.455,0.335,0.335,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:49:54 958,F9WHH704KSV0000X7Q,DTVHGM132PL0000HE6+713342AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-17,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.34,7.89,12.6,0.17195,978.48,0.0549,456.3,1251.18,0.02605,0.0,0.34345,758.16,0.08135,301.86,1031.4,0.0587,0.0,0.34325,753.3,0.0546,527.04,1026.54,0.0395,0.0,0.3435,42.12,1020.6,0.0,10353.868,-170119.12,-6.845,9507.137,-181642.73,1.35,19182.458,4265.183,10258.757,-171831.08,-0.017,17954.486,4443.733,3300.097,1177.567,84.177,6324.648,-219.523,0,3746.947,2707.815,-6636.065,0,3258.862,7.752746,3.862478,2269.671,218572.38,-231303.6,0.449,,,,1.516,1.525,1.536,1.531,0.33,0.333,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:51:00 223,F9WHH704UE40000X7Q,DTVHGM130530000HE6+741341AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-11,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.49,7.85,12.73,0.17165,932.58,0.1015,573.48,1205.28,0.08255,0.0,0.34345,623.16,0.34345,622.62,896.4,0.34345,0.0,0.3434,863.46,0.1017,564.84,1136.7,0.06755,0.0,0.3433,101.52,1034.1,0.0,10486.694,-169934.06,-6.946,9469.329,-181653.12,1.328,19160.713,4244.957,10242.914,-171866.13,0.001,17973.106,4554.994,3346.751,1102.434,84.153,6304.37,-217.843,0,3709.843,2690.547,-6673.173,0,3280.456,7.919535,3.977522,2074.18,218552.21,-231328.0,0.712,,,,1.534,1.533,1.484,1.484,0.339,0.34,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:52:04 746,F9WHH704UE90000X7Q,DTVHGM131FE0000HE6+760843AGFSP,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.7,7.9,12.0,0.1718,997.92,0.0587,361.8,1270.62,0.04285,0.0,0.3437,709.02,0.06495,174.96,982.26,0.0638,0.0,0.3434,815.94,0.09245,430.92,1089.18,0.0787,0.0,0.34325,70.74,1068.66,0.0,10508.002,-170015.5,-6.919,9463.919,-181655.73,1.527,19132.999,4271.379,10238.88,-171828.06,-0.143,17951.626,4504.51,3401.959,1135.713,83.269,6330.299,-214.0,0,3732.806,2687.759,-6649.611,0,3282.658,11.367756,3.913609,2125.773,218549.81,-231329.2,0.374,,,,1.486,1.492,1.495,1.496,0.329,0.333,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:53:10 137,F9WHH704UCQ0000X7Q,DTVHGM133GG0000HE6+709243AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.5,7.82,12.57,0.1721,851.58,0.11525,448.2,1125.36,0.08355,0.0,0.34405,981.72,0.08165,509.22,1254.42,0.06415,0.0,0.34345,1056.78,0.07295,336.96,1329.48,0.04595,0.0,0.34355,42.12,893.7,0.0,10506.93,-169980.6,-6.939,9468.636,-181653.79,1.258,19182.248,4269.418,10242.86,-171807.29,-0.101,17904.345,4439.962,3322.734,1143.497,84.363,6361.546,-240.808,0,3757.076,2680.506,-6620.159,0,3279.246,8.257503,5.206642,1875.446,218526.91,-231309.1,0.35,,,,1.568,1.566,1.563,1.558,0.34,0.341,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-04 09:54:13 804,F9WHH704UD50000X7Q,DTVHGM140GA0000HE6+743592AGFSP,JS-LA5-HM13-L1-LEAD-H1-LG-24,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.4,7.67,11.23,0.1718,873.18,0.074,581.04,1145.88,0.0668,0.0,0.3437,888.84,0.05355,624.78,1162.08,0.05195,0.0,0.34345,832.14,0.1035,540.0,1105.38,0.08345,0.0,0.344,68.04,941.22,0.0,10516.313,-170006.21,-6.847,9473.131,-181642.35,1.446,19182.814,4209.875,10278.18,-171843.44,-0.078,17943.828,4450.208,3413.626,1091.941,83.388,6311.708,-182.153,0,3746.689,2703.572,-6716.942,0,3276.205,8.446238,4.252033,2131.881,218576.0,-231277.4,0.394,,,,1.534,1.539,1.576,1.579,0.326,0.326,452-10383-0A008,452-10820-0A002,RBW-K10av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230800.0,-234200.0,3.0,-6.5,800.0,280.0,800.0,274.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-87.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
